timestamp,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1,825,0000,-364,0000,662,0000,783,0000,-899,0000,-814,0000,963,0000,6,2700,5,6700,-108,0000,-13,5000,-200,0000,-137,0000,448,0000,-0.79731956,10313714,0000,0.40327492,-0.64658412,-0.017607498,0.04772649,0.12448938
6824,0.19574685,-0.071662669,0.10198893,-0.028845191,-0.22137308,-0.09981565,0.284292,0.0044537647,-0.41665436,0.086820366,0.085135364,0.082591775,-0.007153631,-0.055270878,-17258111,0000,-50359733,0000,0.34278368,1211169,0000,-0.063386993,-0.5263264,0.20225352
6825,0.19575554,-0.072492277,0.10216228,-0.028676273,-0.22120473,-0.099829313,0.28417719,0.0044318584,-0.41628429,0.086791481,0.085000057,0.082908866,-0.0070891158,-0.055697598,-16820871,0000,-52803131,0000,0.30245619,12259557,0000,-0.065147743,-0.51230883,0.20559103
6826,0.19576429,-0.073324941,0.10233641,-0.028505797,-0.22103628,-0.099843574,0.28406352,0.004420344,-0.41629382,0.086846258,0.085047614,0.08317212,-0.0070974121,-0.055925114,-17052351,0000,-57509889,0000,0.31589869,12783815,0000,-0.056343994,-0.51898386,0.20258727
6827,0.19577304,-0.074158623,0.10250899,-0.028335142,-0.22086629,-0.099857955,0.28394799,0.0044111215,-0.41640332,0.086734288,0.085103626,0.083536121,-0.0071160374,-0.056292883,-16769431,0000,-58410088,0000,0.34681643,14907729,0000,-0.068669243,-0.54101147,0.20058476
6828,0.19578191,-0.074992486,0.10268114,-0.028160532,-0.2206989,-0.099872156,0.28382659,0.0044157317,-0.41650889,0.086602769,0.085543917,0.083568454,-0.0071129607,-0.057174326,-16898031,0000,-62885366,0000,0.29304644,14679207,0000,-0.026411247,-0.58273043,0.21560358
6829,0.1957906,-0.075827547,0.10285137,-0.027984483,-0.22053313,-0.099887256,0.28370675,0.004401443,-0.41671319,0.086305808,0.086039953,0.083431342,-0.0072003838,-0.057723688,-1748959,0000,-65560244,0000,0.30514469,16883777,0000,-0.09331974,-0.63646445,0.19357597
6830,0.19579911,-0.076664165,0.10301969,-0.027809274,-0.22036526,-0.099903135,0.28358751,0.0043720242,-0.41703243,0.085876492,0.086352898,0.083532576,-0.0073482076,-0.058103247,-16975191,0000,-69109602,0000,0.32127568,19128674,0000,-0.077472992,-0.64013572,0.20091851
6831,0.19580767,-0.077498687,0.10318717,-0.027632686,-0.2202015,-0.099918116,0.28346749,0.0043544997,-0.41707809,0.085449144,0.086741079,0.083201315,-0.007376604,-0.058484801,-16126431,0000,-7263324,0000,0.31455444,21266031,0000,-0.054583244,-0.65315203,0.21426858
6832,0.19581636,-0.078335306,0.10335591,-0.027456638,-0.22003967,-0.099933935,0.28335322,0.0043524574,-0.41732435,0.085233104,0.086997694,0.082744548,-0.0074831951,-0.058214806,-16975191,0000,-7391924,0000,0.29842344,23188308,0000,-0.082755241,-0.73425369,0.20091851
6833,0.19582505,-0.079171804,0.10352627,-0.02728065,-0.21987697,-0.099951911,0.28323727,0.0043508126,-0.41750937,0.085222064,0.087196987,0.082465423,-0.0077841906,-0.05816658,-16769431,0000,-75282399,0000,0.28766944,24209938,0000,-0.086276741,-0.78865522,0.19624599
6834,0.19583362,-0.080008243,0.1036953,-0.027103763,-0.21971725,-0.099971146,0.28311611,0.0043375304,-0.41765139,0.085081405,0.087446305,0.081944911,-0.0081508253,-0.058649318,-16666551,0000,-77597198,0000,0.31724294,24935832,0000,-0.073951492,-0.84272299,0.2079273
6835,0.19584201,-0.080845461,0.10386542,-0.026926995,-0.21955666,-0.09999092,0.28299507,0.0043089168,-0.41784291,0.085076728,0.087633771,0.081614791,-0.0084980529,-0.05902352,-15972111,0000,-77185678,0000,0.33202968,26024675,0000,-0.069549618,-0.9054683,0.21159856
6836,0.1958504,-0.081681421,0.10403578,-0.026748011,-0.21939779,-0.10000973,0.28287325,0.004286026,-0.41787029,0.085096952,0.088005456,0.081178116,-0.0086799618,-0.059400778,-16255031,0000,-75719639,0000,0.31993143,26401065,0000,-0.051061745,-0.93417095,0.21159856
6837,0.19585861,-0.082513725,0.1042032,-0.026567948,-0.219235,-0.10002609,0.28274951,0.0042497473,-0.41752667,0.084819524,0.088410665,0.081221877,-0.0085798229,-0.05989433,-16357911,0000,-7363632,0000,0.31589869,26669915,0000,-0.085396366,-0.95352855,0.19858225
6838,0.19586676,-0.083349385,0.10437133,-0.026388484,-0.2190723,-0.10004089,0.28262092,0.0042147248,-0.41758733,0.084669488,0.088674913,0.081247286,-0.0083439084,-0.060774537,-16409351,0000,-70421322,0000,0.29842344,27059747,0000,-0.078353367,-0.94952353,0.20392228
6839,0.19587497,-0.084179952,0.10453995,-0.026208601,-0.21890788,-0.10005414,0.28249125,0.0041926954,-0.41712654,0.084597402,0.088928253,0.081440174,-0.0079993844,-0.061586565,-16074991,0000,-69443962,0000,0.32396418,2610533,0000,-0.067788868,-0.93483845,0.21059731
6840,0.19588305,-0.085014773,0.10471043,-0.026029017,-0.21874077,-0.10006594,0.28235811,0.0041630946,-0.41718334,0.08472548,0.089100961,0.081862952,-0.0075799501,-0.062583725,-15946391,0000,-69032442,0000,0.31993143,25150912,0000,-0.064267368,-0.9254934,0.20992981
6841,0.19589126,-0.085843063,0.10488006,-0.025851172,-0.21856973,-0.10007649,0.28222616,0.0041513913,-0.41657565,0.084744046,0.089065357,0.082594239,-0.0071185752,-0.063261615,-16435071,0000,-64557165,0000,0.29707919,25365992,0000,-0.088917866,-0.86041183,0.1892372
6842,0.19589923,-0.086670154,0.10504808,-0.025673326,-0.21840042,-0.10008416,0.28209769,0.0041180631,-0.41596964,0.084597129,0.089036875,0.083006708,-0.0064618451,-0.063456377,-16460791,0000,-64557165,0000,0.34278368,23779778,0000,-0.060745869,-0.83304419,0.20625854
6843,0.19590714,-0.087497365,0.10521598,-0.025500693,-0.21822919,-0.10009075,0.28197167,0.0040854119,-0.41549683,0.084467596,0.08849278,0.083528425,-0.0058286106,-0.06336652,-15586311,0000,-69521122,0000,0.38445542,22731263,0000,-0.04489912,-0.84906427,0.20826105
6844,0.19591505,-0.088325715,0.10538358,-0.025331176,-0.21805585,-0.1000974,0.28184488,0.0040592909,-0.41523242,0.084334015,0.087745909,0.084156722,-0.0053280116,-0.063372521,-15920671,0000,-69855482,0000,0.33471818,2438469,0000,-0.044018745,-0.78798771,0.21927485
6845,0.1959229,-0.089158379,0.1055534,-0.025161,-0.21788529,-0.10010129,0.28172168,0.0040323946,-0.41545234,0.084448862,0.08721432,0.084381328,-0.0046519014,-0.063017805,-16563671,0000,-71270081,0000,0.27960394,23658795,0000,-0.076592617,-0.74927252,0.21026356
6846,0.19593057,-0.089987627,0.10572405,-0.024992921,-0.21771281,-0.10010381,0.28159711,0.0039929115,-0.41528672,0.084624625,0.086579337,0.084752755,-0.0039731867,-0.062871848,-1741243,0000,-7376492,0000,0.2459977,22798475,0000,-0.11708986,-0.78264769,0.19123971
6847,0.19593794,-0.090818434,0.10589213,-0.024823944,-0.21754417,-0.10010741,0.28146966,0.0039313599,-0.41531001,0.08450758,0.086161224,0.084666413,-0.0035380762,-0.063042701,-16717991,0000,-75822519,0000,0.29035794,22973228,0000,-0.053702869,-0.78999022,0.20559103
6848,0.19594543,-0.091647802,0.10606033,-0.024653468,-0.21737467,-0.10011046,0.28134814,0.003894096,-0.41518483,0.084425922,0.085976537,0.084683611,-0.0031360572,-0.062586158,-16049271,0000,-75668199,0000,0.36025893,23537813,0000,-0.064267368,-0.74927252,0.21326732
6849,0.19595304,-0.092476152,0.10622883,-0.024482094,-0.21720506,-0.10011178,0.28122877,0.0038762731,-0.41498283,0.08439055,0.085918672,0.084706969,-0.0026406727,-0.062005211,-16177871,0000,-81660955,0000,0.36832442,2309421,0000,-0.032573872,-0.75227628,0.22428113
6850,0.19596041,-0.093306778,0.10639715,-0.02431048,-0.21704035,-0.10011334,0.28110312,0.0038380492,-0.41504893,0.084344286,0.085896346,0.084236684,-0.0022683306,-0.062169634,-16229311,0000,-83204155,0000,0.31993143,24962717,0000,-0.055463619,-0.76162133,0.21860735
6851,0.1959676,-0.094138004,0.10656457,-0.024137068,-0.21687756,-0.10011508,0.28097758,0.0037894932,-0.41516172,0.084217391,0.086058253,0.083668731,-0.0019884447,-0.062289184,-17000911,0000,-86933553,0000,0.2540632,25742382,0000,-0.090678616,-0.74793751,0.21126481
6852,0.19597455,-0.094967912,0.10673199,-0.02396048,-0.21671611,-0.1001161,0.28084803,0.0037266828,-0.41512014,0.084115874,0.086505364,0.083080136,-0.0016926176,-0.062786294,-1766963,0000,-9107447,0000,0.24196495,26938764,0000,-0.11532911,-0.80200528,0.20458978
6853,0.19598145,-0.095800875,0.10690168,-0.023781676,-0.21655494,-0.10011771,0.28071273,0.003670435,-0.41539247,0.084262361,0.087084753,0.082580479,-0.0015158752,-0.06375922,-16872311,0000,-93595029,0000,0.2540632,29116449,0000,-0.10828611,-0.82303164,0.21026356
6854,0.19598852,-0.096632281,0.10707108,-0.023602811,-0.2163956,-0.10011933,0.28058091,0.0036434245,-0.41545453,0.084349597,0.087554253,0.081998611,-0.0013744922,-0.064190022,-16435071,0000,-96501387,0000,0.34278368,30729549,0000,-0.057224369,-0.84038673,0.22227862
6855,0.19599577,-0.097464765,0.10724138,-0.023423467,-0.21623511,-0.10012149,0.28044662,0.0036397821,-0.41561205,0.084509258,0.087977795,0.081648168,-0.0013153055,-0.064780352,-15509152,0000,-10038511,0000,0.39252092,32544286,0000,-0.055463619,-0.89378699,0.21927485
6856,0.19600308,-0.098297069,0.10741101,-0.023244902,-0.21607327,-0.1001243,0.28030581,0.0036428677,-0.41572008,0.08457108,0.088238732,0.08150203,-0.0013338751,-0.06590574,-16486511,0000,-10002503,0000,0.29842344,357436,0000,-0.079233742,-0.95052478,0.22394738
6857,0.19601027,-0.099130093,0.10757867,-0.023065199,-0.21590789,-0.10012766,0.28017051,0.003633348,-0.4158784,0.084422791,0.088561332,0.081739858,-0.0014026614,-0.066254788,-16769431,0000,-10017935,0000,0.2433092,37208832,0000,-0.13117586,-10112676,0000,0.19023846
6858,0.1960171,-0.099961978,0.10774747,-0.022884656,-0.21574424,-0.10013257,0.2800403,0.0035897785,-0.41589122,0.08441801,0.088903297,0.081757542,-0.001613483,-0.066024685,-16717991,0000,-10267418,0000,0.27153844,3762555,0000,-0.11180761,-11093906,0000,0.1892372
6859,0.19602405,-0.10079692,0.10791663,-0.022704534,-0.21557646,-0.10013922,0.27991219,0.0035669002,-0.41620708,0.08445015,0.089134926,0.082183954,-0.0019559095,-0.06563089,-16100711,0000,-10084806,0000,0.30111194,38768162,0000,-0.089798241,-1142432,0000,0.20592479
6860,0.19603106,-0.10162629,0.10808483,-0.022522613,-0.21540379,-0.10014522,0.27979114,0.0035545971,-0.41590249,0.084379978,0.089499999,0.083014019,-0.0021639428,-0.064608778,-15612031,0000,-99690666,0000,0.35219343,37934727,0000,-0.059865494,-11380932,0000,0.21627109
6861,0.19603825,-0.10245601,0.10825183,-0.022341651,-0.21523169,-0.10014917,0.27967166,0.0035627315,-0.41569478,0.084204002,0.089696184,0.083620563,-0.0021266349,-0.063635295,-15354832,0000,-98353226,0000,0.34278368,3692654,0000,-0.066028118,-11334207,0000,0.20725979
6862,0.19604532,-0.10328616,0.10841823,-0.022163865,-0.21505864,-0.10015229,0.27954667,0.0035572617,-0.41557054,0.084003291,0.089535536,0.084201687,-0.0020128929,-0.063407782,-15586311,0000,-96604267,0000,0.29304644,36321628,0000,-0.080994492,-10950393,0000,0.21193232
6863,0.19605239,-0.10411373,0.10858565,-0.021985061,-0.21488751,-0.10015361,0.27942551,0.003552875,-0.4152135,0.083944594,0.089508902,0.084474809,-0.0017421412,-0.062842269,-16563671,0000,-97478747,0000,0.2513747,35004263,0000,-0.11268799,-10650016,0000,0.20525728
6864,0.19605916,-0.10494514,0.10875103,-0.021806556,-0.21471676,-0.10015432,0.27930297,0.0035194114,-0.41531136,0.083693914,0.089457618,0.084654979,-0.0014656205,-0.062527685,-16357911,0000,-96141308,0000,0.27288269,34963935,0000,-0.11004686,-1045644,0000,0.1995835
6865,0.19606593,-0.10576869,0.10891887,-0.021630028,-0.2145439,-0.10015468,0.27917647,0.0034926296,-0.41460468,0.083739035,0.089218856,0.085010021,-0.0012084502,-0.062671498,-15766351,0000,-93492149,0000,0.32261993,34238041,0000,-0.078353367,-10189439,0000,0.20759354
6866,0.19607283,-0.10659447,0.10908964,-0.021452961,-0.21437458,-0.10015498,0.27905549,0.0034832033,-0.41426104,0.084068751,0.089081777,0.084939334,-0.00099671437,-0.062235275,-16100711,0000,-95163948,0000,0.31858718,32678711,0000,-0.061626244,-10259527,0000,0.21226607
6867,0.19607954,-0.10741802,0.10925898,-0.021277931,-0.21420613,-0.10015558,0.27893128,0.0034576744,-0.41376443,0.084188709,0.08876838,0.084796495,-0.00085729083,-0.06220987,-16512231,0000,-96449947,0000,0.28363669,33310508,0000,-0.080994492,-10092651,0000,0.2092623
6868,0.19608619,-0.1082444,0.10942784,-0.021106078,-0.21403893,-0.10015486,0.27879909,0.0034312627,-0.41364876,0.084236733,0.088200089,0.08455759,-0.00061393601,-0.062986496,-16923751,0000,-96578547,0000,0.29842344,34856395,0000,-0.09155899,-0.93049968,0.21560358
6869,0.19609266,-0.10907209,0.10959592,-0.020933085,-0.21387633,-0.10015391,0.27866289,0.0033921674,-0.41368806,0.084197267,0.087859294,0.083906257,-0.00039527569,-0.064009267,-16898031,0000,-96424227,0000,0.32261993,3439935,0000,-0.074831867,-0.92916467,0.21493608
6870,0.19609919,-0.1098963,0.109764,-0.020761831,-0.2137142,-0.1001548,0.27852501,0.0033668688,-0.41337196,0.084165694,0.087412901,0.083337264,-0.0004060941,-0.064995263,-16332191,0000,-97555907,0000,0.34009518,32369533,0000,-0.061626244,-0.97221864,0.21093106
6871,0.19610572,-0.11072165,0.10993112,-0.020591475,-0.21355198,-0.10015564,0.27838144,0.0033466409,-0.41323292,0.084044552,0.08696589,0.08289167,-0.00040877107,-0.066353311,-16589391,0000,-97684507,0000,0.35219343,33391163,0000,-0.05018137,-0.98122993,0.21793985
6872,0.19611219,-0.11154389,0.1100977,-0.0204207,-0.21339044,-0.1001545,0.27824158,0.003324459,-0.41281011,0.083893719,0.086650235,0.082468068,-0.00021316685,-0.067068245,-16409351,0000,-10012791,0000,0.32934118,33525588,0000,-0.060745869,-0.96320734,0.22161111
6873,0.19611843,-0.11236637,0.11026452,-0.020249026,-0.21322764,-0.1001542,0.27810269,0.0032827479,-0.41249582,0.083797006,0.086487585,0.082253821,-0.00014056836,-0.067544308,-17103791,0000,-10537478,0000,0.31321019,32907233,0000,-0.089798241,-0.96320734,0.20759354
6874,0.19612466,-0.11319214,0.11042906,-0.020076633,-0.21306773,-0.10015498,0.27796373,0.003249379,-0.41257395,0.083491948,0.086429383,0.081794811,-0.00019035091,-0.067931158,-17052351,0000,-10717518,0000,0.27019419,34049846,0000,-0.11708986,-0.94117973,0.20225352
6875,0.19613089,-0.11401648,0.11059474,-0.01990358,-0.2129056,-0.10015432,0.27783442,0.003222673,-0.41249266,0.08336175,0.08644873,0.081648107,-864,0000,-0.067275907,-16872311,0000,-11154758,0000,0.28094819,34533775,0000,-0.11797024,-0.92983218,0.19357597
6876,0.196137,-0.11484249,0.11076168,-0.019728012,-0.21274032,-0.10015432,0.27770901,0.0031893418,-0.4125954,0.083383431,0.086715872,0.081847138,-691,0000,-0.066362214,-17155231,0000,-11532842,0000,0.26884995,3633507,0000,-0.12853474,-0.94685351,0.19157346
6877,0.19614323,-0.11566946,0.11092748,-0.019550106,-0.21257609,-0.1001548,0.27758107,0.0031746542,-0.41277347,0.083286915,0.087163275,0.081900892,-0.00010320965,-0.065882937,-17206671,0000,-11718026,0000,0.2433092,38687507,0000,-0.12941511,-0.9545298,0.20458978
6878,0.19614928,-0.11649607,0.11109508,-0.019371661,-0.21240792,-0.10015486,0.27745758,0.0031449272,-0.41287996,0.08338947,0.087575128,0.082336978,-886,0000,-0.065056092,-16743711,0000,-12039525,0000,0.29304644,40354377,0000,-0.12941511,-10179426,0000,0.19924975
6879,0.1961554,-0.11732239,0.11126538,-0.01919004,-0.21223736,-0.10015612,0.27733084,0.0031271342,-0.4129352,0.083741157,0.088222195,0.082925516,-0.00019668117,-0.064718189,-16820871,0000,-12301869,0000,0.28766944,42948779,0000,-0.12149174,-11030493,0000,0.20325477
6880,0.19616163,-0.11814954,0.11143663,-0.019006981,-0.21206402,-0.10015642,0.27719512,0.0031248881,-0.41306328,0.084118391,0.088883664,0.083674395,-0.00018731005,-0.06534669,-1746387,0000,-12132117,0000,0.2271782,45946456,0000,-0.14702261,-11584521,0000,0.21460233
6881,0.19616762,-0.11897555,0.11160531,-0.01882512,-0.21188896,-0.10015642,0.27705479,0.0030991147,-0.41305189,0.084162502,0.089292989,0.084446076,-0.00014984804,-0.066310879,-1751531,0000,-12227281,0000,0.25809595,4651104,0000,-0.12941511,-12248687,0000,0.20592479
6882,0.19617373,-0.11980162,0.11177207,-0.01864308,-0.2117137,-0.1001572,0.27690864,0.0030904952,-0.41304878,0.084006055,0.089638426,0.085082602,-0.00019777466,-0.067663458,-16357911,0000,-12296725,0000,0.33875093,46981528,0000,-0.080114117,-1299629,0000,0.20425603
6883,0.19617996,-0.12062799,0.11193931,-0.018461099,-0.21153806,-0.10015786,0.27675272,0.0030955769,-0.41307625,0.083928829,0.089908787,0.08563015,-0.00022412772,-0.06972225,-15894951,0000,-11959793,0000,0.32127568,4780152,0000,-0.073071117,-12936215,0000,0.21760609
6884,0.19618608,-0.12144849,0.11210457,-0.018280677,-0.2113628,-0.10015738,0.27659196,0.003087654,-0.41251099,0.083669313,0.089969284,0.086029861,-0.00013137107,-0.071854639,-16820871,0000,-11766894,0000,0.29035794,46954643,0000,-0.10300386,-12946228,0000,0.2182736
6885,0.19619219,-0.12227091,0.11227032,-0.018100134,-0.21119081,-0.10015786,0.27642382,0.0030813157,-0.41225054,0.083509632,0.090029658,0.086023637,-0.00015302796,-0.07429757,-16615111,0000,-11808046,0000,0.27960394,45193676,0000,-0.12589361,-12946228,0000,0.20559103
6886,0.19619848,-0.12309219,0.11243618,-0.017921629,-0.21101977,-0.10015756,0.27625814,0.0030942219,-0.41192832,0.083393875,0.089874234,0.085922805,-925,0000,-0.076006248,-16306471,0000,-11712882,0000,0.27960394,44414011,0000,-0.089798241,-12599126,0000,0.20292102
6887,0.19620483,-0.12391521,0.11260048,-0.017744982,-0.21085189,-0.1001569,0.27609755,0.0031105465,-0.41184432,0.083145466,0.089564137,0.085525746,-80,6000,-0.07686386,-16203591,0000,-11728314,0000,0.32530843,43136974,0000,-0.088037491,-1200171,0000,0.20425603
6888,0.1962113,-0.12473757,0.11276538,-0.017569773,-0.21068593,-0.10015678,0.27593977,0.0031355835,-0.41171121,0.083006669,0.089172245,0.085016357,5,5300,-0.077268319,-16332191,0000,-11437678,0000,0.29573494,42572389,0000,-0.10476461,-11507758,0000,0.21360107
6889,0.19621789,-0.12555381,0.11293101,-0.017395522,-0.2105194,-0.1001566,0.27578967,0.0031676013,-0.41099353,0.082967539,0.088762858,0.084666354,224,0000,-0.076824901,-16743711,0000,-11334798,0000,0.27288269,40435032,0000,-0.11092724,-11354232,0000,0.19390973
6890,0.19622449,-0.12637155,0.11309825,-0.01722229,-0.21035824,-0.10015624,0.27564299,0.0031932155,-0.41056918,0.083098016,0.088333486,0.083849471,539,0000,-0.076128617,-16975191,0000,-11676874,0000,0.2675057,39319304,0000,-0.097721615,-11340882,0000,0.19057221
6891,0.19623096,-0.12718756,0.11326638,-0.017049957,-0.21019726,-0.10015534,0.27550337,0.0032017187,-0.41005593,0.083292271,0.087900105,0.083176783,0.0001329855,-0.074864513,-16795151,0000,-11494262,0000,0.25809595,40582899,0000,-0.10388424,-10646679,0000,0.198916
6892,0.19623761,-0.12800638,0.1134365,-0.016877084,-0.21003438,-0.10015151,0.27536633,0.0032264981,-0.40992696,0.083645432,0.08760733,0.082830392,0.00048988087,-0.073595565,-17258111,0000,-11406814,0000,0.27960394,39695694,0000,-0.10916649,-10029238,0000,0.21259982
6893,0.19624426,-0.1288255,0.11360686,-0.01670553,-0.20987331,-0.10014791,0.27522408,0.0032463216,-0.40985374,0.083951915,0.087241272,0.082371102,0.00075143161,-0.073101736,-17052351,0000,-11599714,0000,0.30648894,38391772,0000,-0.10300386,-10433077,0000,0.20826105
6894,0.19625115,-0.12964211,0.11377338,-0.01653817,-0.20970773,-0.10014761,0.27508332,0.003286146,-0.4095435,0.083813621,0.086528991,0.082454297,0.00063111041,-0.072556859,-16743711,0000,-1171031,0000,0.33606243,39319304,0000,-0.09155899,-10326277,0000,0.20826105
6895,0.19625804,-0.13046087,0.11393888,-0.016369792,-0.20954043,-0.10014594,0.27493747,0.0033180164,-0.40951103,0.083601101,0.086061028,0.082693413,0.0006726581,-0.072630287,-16820871,0000,-1154313,0000,0.34816068,41187812,0000,-0.086276741,-0.99257749,0.22494863
6896,0.19626505,-0.1312749,0.11410438,-0.016197819,-0.20937083,-0.10014162,0.27478354,0.0033554901,-0.40901167,0.083431096,0.086046184,0.083114811,0.00096956097,-0.073497968,-16692271,0000,-12078105,0000,0.28632519,39830119,0000,-0.095960865,-10573253,0000,0.22161111
6897,0.196272,-0.13209133,0.11426863,-0.016027463,-0.20920085,-0.10013922,0.27462942,0.0033794804,-0.40885187,0.083169265,0.085872528,0.083490273,0.001015337,-0.07421009,-17258111,0000,-12551353,0000,0.2406207,40851749,0000,-0.11180761,-11170669,0000,0.20125226
